Source,Target,ConversionRate
802,5130,0.010779
802,5132,0.010768
802,4996,0.010758
802,5135,0.010758
802,5833,0.010758
802,5046,0.010758
802,5133,0.010752
802,4530,0.010752
802,4368,0.010752
802,4024,0.010741
802,5061,0.010731
802,5064,0.010725
802,5177,0.01072
802,5178,0.01072
802,5056,0.010698
802,2078,0.010676
802,4529,0.010557
802,4794,0.010525
802,3006,0.010471
802,4892,0.010449
803,964,0.500369
803,244,0.499631
805,1727,0.023545
805,1264,0.023525
805,5379,0.023525
805,1808,0.023525
805,3525,0.023525
805,3494,0.023525
805,2260,0.023525
805,2381,0.023504
805,833,0.023504
805,3783,0.023504
805,1775,0.023484
805,953,0.023484
805,4118,0.023484
805,4646,0.023464
805,3986,0.023464
805,3775,0.023464
805,2786,0.023464
805,1728,0.023444
805,4852,0.023444
805,2313,0.023444
805,1394,0.023444
805,596,0.023444
805,643,0.023403
805,3866,0.023403
805,2273,0.023403
805,3882,0.023363
805,239,0.023322
805,3811,0.023282
805,601,0.023282
805,3400,0.023261
805,4689,0.023241
805,3591,0.02318
805,855,0.02316
805,4068,0.02314
805,2096,0.023099
805,996,0.023059
805,3779,0.022978
805,2552,0.022917
805,81,0.022857
805,1097,0.022816
805,2427,0.022513
805,2371,0.022169
805,1219,0.02142
806,5152,0.10041
806,1377,0.100299
806,4040,0.100262
806,1046,0.100188
806,2794,0.100151
806,2642,0.100115
806,4914,0.100041
806,1293,0.099782
806,404,0.099634
806,305,0.099117
807,2634,0.168314
807,2394,0.168189
807,3994,0.167693
807,1072,0.165874
807,2573,0.165337
807,150,0.164593
808,3489,0.052742
808,1019,0.052722
808,2780,0.052722
808,5463,0.052722
808,3666,0.052703
808,2799,0.052703
808,1162,0.052684
808,4074,0.052684
808,4911,0.052664
808,4244,0.052664
808,776,0.052664
808,3840,0.052645
808,916,0.052625
808,649,0.052625
808,2519,0.052625
808,943,0.052528
808,3264,0.052509
808,1547,0.052392
808,1016,0.052373
809,4196,1.0
810,1666,0.341926
810,2566,0.338489
810,4529,0.319584
811,1932,1.0
812,1625,0.023464
812,2269,0.023464
812,1632,0.023464
812,1188,0.023455
812,1169,0.023446
812,1061,0.023446
812,262,0.023446
812,4175,0.023446
812,3555,0.023446
812,569,0.023438
812,221,0.023438
812,263,0.023438
812,600,0.023429
812,2308,0.023429
812,782,0.023429
812,2039,0.02342
812,2986,0.02342
812,1688,0.023412
812,1463,0.023412
812,2414,0.023377
812,2296,0.023368
812,743,0.023343
812,228,0.023334
812,2698,0.023334
812,4792,0.023317
812,5160,0.023299
812,1258,0.023222
812,4281,0.023213
812,5644,0.023187
812,1097,0.023161
812,5179,0.023161
812,4931,0.023092
812,4023,0.023049
812,4994,0.023049
812,2067,0.02304
812,1206,0.023023
812,4024,0.023006
812,1031,0.023006
812,3602,0.022988
812,723,0.022945
812,5097,0.022885
812,4794,0.02266
812,5098,0.0226
813,1929,0.045859
813,3000,0.045859
813,1280,0.045836
813,2682,0.045814
813,1680,0.045814
813,3256,0.045791
813,2342,0.045791
813,1839,0.045769
813,649,0.045746
813,4482,0.045724
813,2177,0.045701
813,3540,0.045679
813,4324,0.045656
813,1917,0.045656
813,2123,0.045544
813,5003,0.045408
813,3610,0.045408
813,4488,0.045228
813,2571,0.044958
813,4301,0.044778
813,2573,0.044125
813,3329,0.043855
814,493,0.253506
814,2417,0.253365
814,5412,0.248457
814,2078,0.244672
815,3095,0.031384
815,1013,0.031372
815,1588,0.031372
815,3200,0.031372
815,622,0.031361
815,4159,0.031361
815,1645,0.031338
815,1839,0.031338
815,1306,0.031338
815,1879,0.031326
815,3571,0.031326
815,1888,0.031326
815,2256,0.031326
815,814,0.031315
815,1616,0.031315
815,1455,0.031315
815,1689,0.031315
815,4664,0.031303
815,236,0.031303
815,1193,0.031292
815,3499,0.031257
815,1927,0.031257
815,1052,0.031222
815,2127,0.031222
815,1376,0.031187
815,746,0.031187
815,1059,0.031153
815,246,0.031118
815,2334,0.031049
815,216,0.031049
815,2990,0.03091
815,186,0.030691
816,2532,0.029652
816,4049,0.029637
816,3667,0.029637
816,841,0.029623
816,462,0.029623
816,5206,0.029623
816,13,0.029608
816,5022,0.029608
816,2403,0.029608
816,303,0.029608
816,1969,0.029594
816,650,0.029594
816,724,0.029594
816,3449,0.029594
816,4568,0.029579
816,5049,0.029565
816,877,0.02955
816,3847,0.02955
816,182,0.029535
816,2713,0.029521
816,2394,0.029521
816,699,0.029477
816,2753,0.029477
816,2020,0.029448
816,4569,0.029434
816,4,0.029404
816,791,0.029332
816,2021,0.029303
816,2430,0.029259
816,1094,0.02923
816,2570,0.029026
816,186,0.028764
816,1868,0.028415
816,3147,0.028007
817,1219,0.046682
817,1951,0.023946
817,4494,0.023946
817,1022,0.023946
817,3194,0.023935
817,1028,0.023935
817,1024,0.023935
817,172,0.023935
817,1318,0.023935
817,2193,0.023923
817,478,0.023923
817,2862,0.023923
817,3578,0.023923
817,683,0.023923
817,607,0.023911
817,869,0.023911
817,1042,0.023911
817,4476,0.023911
817,3904,0.023911
817,3539,0.023899
817,1921,0.023899
817,2844,0.023899
817,557,0.023899
817,1116,0.023888
817,2604,0.023888
817,2785,0.023888
817,1661,0.023888
817,1863,0.023888
817,1260,0.023876
817,2303,0.023864
817,488,0.023852
817,3760,0.023852
817,1193,0.023841
817,5113,0.023841
817,497,0.023829
817,325,0.023782
817,3015,0.023676
817,1447,0.023629
817,305,0.023535
817,2874,0.023276
817,1382,0.022748
818,2645,0.027944
818,1129,0.027944
818,3135,0.027924
818,4596,0.027924
818,564,0.027924
818,819,0.027903
818,2237,0.027903
818,1366,0.027903
818,4392,0.027903
818,868,0.027882
818,958,0.027882
818,4646,0.027862
818,2615,0.027862
818,2024,0.027862
818,124,0.027841
818,4265,0.027841
818,1776,0.027841
818,5385,0.027841
818,1543,0.027841
818,293,0.027841
818,1764,0.027821
818,1888,0.027821
818,1571,0.0278
818,2025,0.02778
818,786,0.027759
818,561,0.027738
818,285,0.027738
818,1850,0.027697
818,1290,0.027677
818,3839,0.027656
818,4595,0.027656
818,2369,0.027553
818,1628,0.027533
818,3182,0.027491
818,2687,0.027409
818,2161,0.027203
819,4231,0.050346
819,4202,0.050321
819,473,0.050297
819,818,0.050272
819,4646,0.050272
819,4342,0.050272
819,4031,0.050247
819,1586,0.050247
819,2707,0.050223
819,2918,0.050223
819,3473,0.050173
819,786,0.050148
819,1363,0.050148
819,2394,0.050148
819,285,0.050124
819,3839,0.050025
819,86,0.049852
819,571,0.049802
819,186,0.048863
819,150,0.047998
820,1357,0.022627
820,4686,0.022588
820,2760,0.022569
820,4180,0.022569
820,858,0.022569
820,1651,0.022569
820,3337,0.022569
820,257,0.022569
820,340,0.022549
820,1864,0.022511
820,1394,0.022511
820,1144,0.022511
820,1634,0.022511
820,3,0.022491
820,2707,0.022491
820,3469,0.022472
820,455,0.022472
820,3473,0.022452
820,1027,0.022452
820,1520,0.022414
820,146,0.022394
820,2408,0.022375
820,2281,0.022375
820,4119,0.022355
820,2089,0.022336
820,610,0.022316
820,5249,0.022258
820,5531,0.022258
820,2770,0.022141
820,1670,0.022122
820,1060,0.022122
820,5663,0.022064
820,5330,0.021967
820,5694,0.021947
820,5582,0.021947
820,4367,0.021908
820,4219,0.021889
820,5665,0.021831
820,1205,0.021753
820,4022,0.021733
820,4994,0.021656
820,1206,0.021597
820,2121,0.021597
820,1072,0.021345
820,1985,0.021248
821,4966,0.055792
821,3911,0.055792
821,1739,0.055792
821,822,0.055792
821,3244,0.055757
821,689,0.055757
821,667,0.055723
821,1122,0.055689
821,4957,0.055654
821,54,0.055654
821,3469,0.055586
821,1025,0.055586
821,2915,0.055552
821,1890,0.055483
821,1710,0.055346
821,2894,0.055106
821,571,0.055038
821,1447,0.054901
822,760,0.040192
822,352,0.040177
822,931,0.040162
822,821,0.040162
822,4353,0.040162
822,3021,0.040162
822,1122,0.040147
822,4058,0.040147
822,5474,0.040147
822,2765,0.040133
822,4630,0.040133
822,1592,0.040103
822,1025,0.040103
822,3584,0.040088
822,1619,0.040073
822,497,0.040059
822,3893,0.040059
822,3039,0.040029
822,4119,0.040014
822,277,0.039985
822,1293,0.039955
822,3663,0.039807
822,2528,0.039733
822,2371,0.0392
822,3004,0.039067
823,2609,0.022545
823,5452,0.022545
823,3942,0.02252
823,2355,0.02252
823,655,0.022495
823,570,0.022495
823,2893,0.022495
823,1070,0.02247
823,1069,0.02247
823,1943,0.02247
823,1300,0.02247
823,3507,0.022446
823,2071,0.022446
823,4938,0.022421
823,2197,0.022421
823,2814,0.022421
823,42,0.022421
823,4287,0.022421
823,1606,0.022396
823,2489,0.022396
823,377,0.022371
823,3280,0.022371
823,2811,0.022371
823,3473,0.022346
823,3125,0.022321
823,3217,0.022321
823,4914,0.022296
823,3094,0.022296
823,405,0.022296
823,3189,0.022296
823,639,0.022246
823,3422,0.022196
823,4007,0.022196
823,3273,0.022171
823,3439,0.022171
823,5170,0.022171
823,252,0.022146
823,516,0.022146
823,3803,0.022047
823,1335,0.021897
823,632,0.021723
823,3947,0.021673
823,3877,0.021374
823,4521,0.021324
823,4532,0.019953
824,2701,0.062915
824,551,0.062915
824,220,0.062915
824,2832,0.062884
824,1813,0.062884
824,221,0.062854
824,4265,0.062823
824,309,0.062792
824,1571,0.062761
824,119,0.06273
824,3334,0.06239
824,791,0.062297
824,2096,0.062297
824,4519,0.061895
824,1483,0.061834
824,1985,0.060814
825,2662,0.026451
825,254,0.026438
825,3940,0.026425
825,3410,0.026425
825,2350,0.026412
825,397,0.026412
825,183,0.026412
825,1906,0.026412
825,1280,0.026412
825,3234,0.026399
825,2565,0.026399
825,2716,0.026399
825,2543,0.026386
825,3124,0.026386
825,3065,0.026386
825,1585,0.026386
825,4352,0.026373
825,2048,0.026373
825,885,0.026373
825,5418,0.026373
825,1183,0.02636
825,1689,0.026347
825,1792,0.026347
825,951,0.026334
825,2066,0.026334
825,1163,0.026321
825,3115,0.026321
825,1838,0.026308
825,25,0.026295
825,434,0.026256
825,1710,0.026256
825,3333,0.026166
825,766,0.026153
825,1968,0.026153
825,1196,0.02614
825,2198,0.026049
825,605,0.025958
825,879,0.025867
826,2658,0.025517
826,657,0.025517
826,155,0.025498
826,3806,0.025498
826,189,0.025479
826,572,0.025479
826,4749,0.02546
826,5199,0.02546
826,1507,0.02546
826,1387,0.025442
826,4957,0.025423
826,371,0.025423
826,337,0.025423
826,782,0.025423
826,2804,0.025385
826,2647,0.025329
826,135,0.025329
826,907,0.02531
826,3564,0.025291
826,601,0.025272
826,439,0.025254
826,2097,0.025254
826,3706,0.025197
826,855,0.02516
826,1235,0.024991
826,1207,0.024803
826,5000,0.024746
826,5063,0.02469
826,5062,0.024596
826,4023,0.024596
826,5046,0.024558
826,5128,0.024558
826,5055,0.024502
826,5066,0.024502
826,5061,0.024464
826,186,0.02437
826,5097,0.024239
826,4976,0.023844
826,4794,0.02375
826,5057,0.023506
827,618,0.040336
827,1285,0.040316
827,1366,0.040296
827,3777,0.040296
827,3964,0.040276
827,740,0.040276
827,1475,0.040257
827,1809,0.040257
827,464,0.040237
827,1217,0.040217
827,2915,0.040177
827,4664,0.040177
827,3116,0.040177
827,3159,0.040158
827,2323,0.040158
827,1897,0.040138
827,3229,0.040138
827,102,0.040078
827,3146,0.039979
827,2102,0.0399
827,364,0.039663
827,1483,0.039603
827,301,0.039445
827,2573,0.038792
827,1868,0.038653
828,3214,0.250323
828,4015,0.250323
828,1029,0.249769
828,471,0.249585
829,1629,0.252752
829,959,0.252752
829,1029,0.25182
829,4375,0.242676
830,385,0.013005
830,1556,0.013005
830,3044,0.013005
830,1973,0.012991
830,3744,0.012991
830,3819,0.012991
830,4824,0.012991
830,4088,0.012991
830,2300,0.012991
830,265,0.012991
830,1736,0.012976
830,1623,0.012976
830,1269,0.012976
830,1302,0.012976
830,1640,0.012976
830,4107,0.012976
830,731,0.012976
830,2199,0.012976
830,3995,0.012976
830,2613,0.012976
830,2681,0.012962
830,3858,0.012962
830,2909,0.012962
830,398,0.012962
830,3615,0.012962
830,801,0.012962
830,508,0.012947
830,4073,0.012947
830,339,0.012947
830,2861,0.012947
830,1294,0.012947
830,450,0.012947
830,2259,0.012947
830,2886,0.012947
830,2036,0.012947
830,3324,0.012933
830,3895,0.012933
830,5819,0.012933
830,600,0.012933
830,2765,0.012933
830,145,0.012933
830,2182,0.012919
830,3498,0.012919
830,886,0.012919
830,1792,0.012904
830,3736,0.01289
830,453,0.01289
830,2144,0.012875
830,1560,0.012875
830,3747,0.012861
830,448,0.012861
830,20,0.012847
830,194,0.012847
830,146,0.012847
830,120,0.012832
830,3264,0.012832
830,457,0.012818
830,434,0.012803
830,1833,0.012775
830,2559,0.012775
830,91,0.012746
830,1059,0.012703
830,5667,0.012703
830,791,0.012689
830,2948,0.012645
830,5120,0.012645
830,1447,0.012617
830,4585,0.012617
830,3779,0.012602
830,1258,0.012588
830,1286,0.012516
830,5690,0.012487
830,4419,0.012487
830,5728,0.012415
830,879,0.012372
830,2914,0.012113
830,150,0.011625
830,1382,0.011538
831,3007,0.335813
831,3627,0.335608
831,5665,0.328579
832,4616,0.143299
832,423,0.143158
832,2478,0.143123
832,4087,0.143088
832,1923,0.143018
832,930,0.142983
832,2874,0.14133
833,1727,0.033557
833,1808,0.03354
833,3494,0.03354
833,4928,0.033524
833,1588,0.033524
833,3783,0.033524
833,2381,0.033524
833,3100,0.033507
833,4646,0.033491
833,3986,0.033491
833,805,0.033474
833,1728,0.033474
833,5589,0.033474
833,2273,0.033441
833,4290,0.033441
833,2974,0.033425
833,3551,0.033409
833,3882,0.033409
833,2111,0.033409
833,3306,0.033376
833,3811,0.033343
833,477,0.033326
833,5625,0.03326
833,855,0.033244
833,3505,0.033211
833,5723,0.033112
833,632,0.033013
833,613,0.032865
833,2427,0.032717
833,4652,0.032355
834,879,1.0
835,4034,0.024049
835,5151,0.024038
835,4107,0.024038
835,2077,0.024026
835,1718,0.024026
835,4800,0.024026
835,3852,0.024002
835,3735,0.024002
835,5745,0.024002
835,1768,0.02399
835,1764,0.02399
835,2951,0.02399
835,5324,0.02399
835,1046,0.02399
835,3174,0.023979
835,4143,0.023967
835,2769,0.023955
835,2797,0.023919
835,4061,0.023919
835,5735,0.023908
835,5249,0.023849
835,5247,0.023825
835,2733,0.023813
835,2420,0.023813
835,5605,0.02379
835,4953,0.023766
835,4146,0.023742
835,5382,0.023707
835,5111,0.023695
835,3005,0.02366
835,5246,0.023636
835,5590,0.023624
835,5336,0.023612
835,4527,0.023601
835,1771,0.023565
835,5112,0.023565
835,5071,0.023542
835,5063,0.023542
835,4972,0.023494
835,1158,0.023471
835,917,0.023459
835,5066,0.023423
836,1153,0.071641
836,1515,0.071615
836,363,0.071589
836,313,0.071562
836,524,0.071562
836,3056,0.07151
836,2359,0.071483
836,3614,0.071483
836,2395,0.071351
836,3264,0.071351
836,3353,0.071351
836,1657,0.071325
836,855,0.071167
836,32,0.071008
837,157,0.034039
837,5032,0.034039
837,1288,0.034039
837,1140,0.034039
837,3919,0.034039
837,4427,0.034001
837,2443,0.034001
837,5362,0.034001
837,1249,0.033963
837,1404,0.033963
837,3707,0.033926
837,2484,0.033926
837,3689,0.03385
837,4843,0.033812
837,488,0.033812
837,2483,0.033812
837,2691,0.033775
837,1390,0.033737
837,1908,0.033662
837,4339,0.033662
837,4000,0.033586
837,2137,0.03336
837,404,0.033322
837,4142,0.033284
837,81,0.032832
837,305,0.032794
837,3004,0.03121
837,2573,0.031172
837,3006,0.030191
837,1219,0.030154
838,738,0.011224
838,2922,0.011215
838,5044,0.011215
838,1440,0.011215
838,4127,0.011215
838,1929,0.011215
838,3714,0.011215
838,389,0.011207
838,2261,0.011207
838,1818,0.011207
838,2299,0.011207
838,2112,0.011207
838,4295,0.011207
838,954,0.011207
838,3158,0.011207
838,4437,0.011207
838,2107,0.011207
838,1697,0.011207
838,2106,0.011207
838,2530,0.011199
838,3808,0.011199
838,665,0.011199
838,3898,0.011199
838,777,0.011199
838,673,0.011199
838,2848,0.011199
838,5042,0.011199
838,4711,0.011199
838,5086,0.011199
838,1752,0.011199
838,4186,0.011199
838,320,0.011199
838,5549,0.011199
838,5043,0.011191
838,1250,0.011191
838,700,0.011191
838,4310,0.011191
838,5087,0.011191
838,4334,0.011191
838,2718,0.011191
838,4713,0.011191
838,293,0.011182
838,2919,0.011182
838,4304,0.011182
838,1460,0.011182
838,4181,0.011182
838,3519,0.011174
838,2918,0.011174
838,847,0.011174
838,2244,0.011174
838,1820,0.011174
838,5259,0.011166
838,2915,0.011158
838,3576,0.011158
838,1819,0.011158
838,778,0.011149
838,636,0.011149
838,2713,0.011149
838,756,0.011141
838,1278,0.011133
838,2395,0.011125
838,581,0.011116
838,1325,0.011091
838,2492,0.011083
838,5251,0.011075
838,5609,0.011075
838,1646,0.011067
838,90,0.011067
838,404,0.01105
838,791,0.011042
838,214,0.011034
838,3226,0.011034
838,2850,0.011009
838,1447,0.011001
838,3779,0.010992
838,5401,0.010984
838,216,0.010976
838,861,0.010976
838,1307,0.010959
838,2566,0.010951
838,969,0.010951
838,5530,0.01091
838,5596,0.010901
838,116,0.010893
838,1946,0.010868
838,879,0.01086
838,4650,0.010794
838,5076,0.010769
838,475,0.010604
838,3147,0.01029
839,1534,0.026046
839,4600,0.026024
839,757,0.026024
839,1644,0.025979
839,801,0.025979
839,1602,0.025957
839,4956,0.025957
839,1287,0.025957
839,565,0.025957
839,4364,0.025957
839,533,0.025934
839,1099,0.025934
839,3446,0.025934
839,5618,0.025934
839,1222,0.025934
839,2158,0.025934
839,5515,0.025912
839,1571,0.02589
839,230,0.025867
839,5787,0.025867
839,5517,0.025867
839,3224,0.025845
839,1038,0.025845
839,106,0.025845
839,637,0.025822
839,3870,0.0258
839,3432,0.025778
839,197,0.025733
839,1547,0.025643
839,2420,0.025576
839,2334,0.025375
839,3438,0.025308
839,5694,0.025285
839,1528,0.025285
839,4519,0.025263
839,3749,0.02486
839,5558,0.024748
839,4892,0.023629
839,3147,0.023516
840,3954,0.021088
840,5270,0.021088
840,3035,0.021067
840,2501,0.021046
840,759,0.021046
840,3171,0.021046
840,1323,0.021046
840,1996,0.021025
840,2668,0.021025
840,302,0.021025
840,3883,0.021025
840,4309,0.021005
840,2787,0.021005
840,1809,0.021005
840,1984,0.020984
840,2376,0.020984
840,1992,0.020963
840,4949,0.020963
840,2639,0.020963
840,2534,0.020942
840,4193,0.020942
840,474,0.020922
840,3584,0.020922
840,453,0.020922
840,2995,0.020901
840,3057,0.020901
840,652,0.020901
840,930,0.02088
840,2938,0.02088
840,3870,0.02086
840,2688,0.02086
840,1760,0.020818
840,3399,0.020818
840,3618,0.020818
840,4007,0.020798
840,1077,0.020798
840,3526,0.020756
840,3168,0.020694
840,86,0.020653
840,3182,0.020632
840,2096,0.020632
840,705,0.020549
840,3663,0.020528
840,5401,0.020487
840,4281,0.020466
840,933,0.020238
840,3491,0.020217
840,2425,0.019865
841,4123,0.012995
841,2876,0.012995
841,1679,0.012995
841,816,0.012988
841,802,0.012988
841,13,0.012982
841,122,0.012982
841,4311,0.012982
841,645,0.012982
841,1685,0.012982
841,5022,0.012982
841,1952,0.012982
841,1969,0.012976
841,1719,0.012976
841,1741,0.012976
841,1348,0.012976
841,1308,0.012969
841,3127,0.012969
841,1044,0.012969
841,649,0.012963
841,562,0.012956
841,5518,0.01295
841,1859,0.01295
841,182,0.01295
841,2399,0.01295
841,1163,0.012944
841,5113,0.012944
841,196,0.012944
841,5039,0.012937
841,4797,0.012925
841,127,0.012912
841,3794,0.012893
841,5625,0.012886
841,3908,0.01288
841,1081,0.012867
841,4882,0.012854
841,5592,0.012848
841,4703,0.012842
841,4903,0.012835
841,4315,0.012835
841,5394,0.012835
841,5664,0.012822
841,5382,0.01281
841,5724,0.01281
841,5594,0.012803
841,5121,0.012803
841,2745,0.012803
841,3905,0.012797
841,2708,0.012797
841,5597,0.012784
841,5582,0.012784
841,3111,0.012778
841,5705,0.012771
841,2982,0.012771
841,1084,0.012759
841,4370,0.012746
841,5728,0.01274
841,5176,0.01274
841,4413,0.012733
841,1205,0.01272
841,4018,0.012714
841,2368,0.012714
841,5130,0.012701
841,5132,0.012688
841,5135,0.012676
841,5133,0.012669
841,4530,0.012669
841,4368,0.012669
841,5055,0.012657
841,4988,0.012637
841,5064,0.012637
841,5177,0.012631
841,5178,0.012631
841,186,0.012612
841,4529,0.01244
841,4794,0.012401
841,4892,0.012312
841,4113,0.012223
842,1213,0.043676
842,481,0.043676
842,4565,0.043654
842,629,0.043633
842,1289,0.04359
842,4029,0.04359
842,1428,0.04359
842,2324,0.04359
842,5472,0.04359
842,3780,0.043569
842,192,0.043569
842,139,0.043569
842,4030,0.043569
842,130,0.043547
842,15,0.043547
842,2688,0.043419
842,3928,0.043397
842,862,0.043354
842,127,0.043354
842,1197,0.043312
842,1293,0.04329
842,2939,0.043204
842,879,0.042712
843,4819,0.125184
843,1647,0.125154
843,3488,0.125154
843,4294,0.125062
843,4293,0.124969
843,4779,0.124938
843,4611,0.124785
843,4343,0.124754
844,615,0.023439
844,2572,0.023425
844,1717,0.023425
844,1747,0.023425
844,346,0.023411
844,3650,0.023411
844,2860,0.023396
844,1343,0.023396
844,1276,0.023396
844,1684,0.023396
844,1700,0.023396
844,744,0.023396
844,2285,0.023396
844,2952,0.023382
844,2798,0.023382
844,1271,0.023382
844,2551,0.023368
844,4312,0.023368
844,1969,0.023368
844,2921,0.023353
844,2558,0.023353
844,3107,0.023324
844,2230,0.023324
844,1608,0.023324
844,3576,0.02331
844,4432,0.02331
844,2915,0.02331
844,24,0.02331
844,932,0.02331
844,253,0.023296
844,50,0.023267
844,710,0.023267
